Time,Lat,Lon,Speed (knots),Heading (deg),Distance to WP (m),Heading Error (deg),XTE (m),RZ Thrust,Forward Thrust,WP Lat,WP Lon,Bearing to WP
2025-04-16 14:23:40,50.017172933333335,-4.001538083333333,4.9999841248,295.4,279.29280686961414,2.150384545790189,0.44648508843794144,4.535109688041821,84.7,50.01833333333333,-4.005,297.55038454579017
2025-04-16 14:23:44,50.0172129,-4.001668416666667,4.899984442304,297.4,268.96974364139936,0.228550666420972,0.7971155110746717,2.700438386472092,84.7,50.01833333333333,-4.005,297.62855066642095
2025-04-16 14:23:48,50.01725578333333,-4.00179455,4.9999841248,298.4,258.7625506282617,-0.7816171666545415,0.7211160562196217,0.9374505673577405,84.7,50.01833333333333,-4.005,297.61838283334544
2025-04-16 14:23:52,50.01730115,-4.0019207,4.9999841248,299.6,248.42633060427406,-2.0489879157353243,0.4003620956986581,-1.918330183129955,84.7,50.01833333333333,-4.005,297.5510120842647
2025-04-16 14:23:56,50.01734378333333,-4.002048416666667,4.9999841248,294.8,238.13168098742426,2.755185706237455,0.40127788491278277,5.309378762581992,84.7,50.01833333333333,-4.005,297.55518570623747
2025-04-16 14:23:57,50.017358933333334,-4.002101166666667,4.9999841248,293.8,234.00649202036,3.8164268058928883,0.6445145538176802,7.624479842007734,84.7,50.01833333333333,-4.005,297.6164268058929
2025-04-16 14:23:59,50.01737216666667,-4.00214665,4.9999841248,295.1,230.44099262753963,2.5668165827492544,0.8374167715041935,6.315481930806992,84.7,50.01833333333333,-4.005,297.6668165827493
2025-04-16 14:24:01,50.017401766666666,-4.002234966666666,4.9999841248,299.1,223.3160982926631,-1.4294167624335046,0.8263097693654997,0.27794797793527337,84.7,50.01833333333333,-4.005,297.6705832375665
2025-04-16 14:24:03,50.017418283333335,-4.00227935,4.9999841248,300.6,219.6507097172066,-2.9696378352636543,0.658604335424749,-2.5315582062142163,84.7,50.01833333333333,-4.005,297.63036216473637
2025-04-16 14:24:06,50.01745025,-4.002366216666666,4.9999841248,298.1,212.4956922762593,-0.5428025618942911,0.36589479811704595,0.24066138798885173,84.7,50.01833333333333,-4.005,297.55719743810573
2025-04-16 14:24:08,50.01747855,-4.002454883333334,4.9999841248,295.1,205.41559473668846,2.496510491536469,0.4947454816596731,5.2032819256189935,84.7,50.01833333333333,-4.005,297.5965104915365
2025-04-16 14:24:10,50.01749231666667,-4.0025007,4.9999841248,295.3,201.80137323023098,2.3419004147268083,0.6459586440061257,5.414062755117374,84.7,50.01833333333333,-4.005,297.6419004147268
2025-04-16 14:24:11,50.01750868333333,-4.002552033333333,4.9999841248,297.4,197.70339542718682,0.26780744002354595,0.722289394422295,2.5228559809303235,84.7,50.01833333333333,-4.005,297.6678074400235
2025-04-16 14:24:13,50.01752381666667,-4.00259635,4.899984442304,298.5,194.11369614129669,-0.838151570621676,0.6890311749808915,0.7613745799819824,84.7,50.01833333333333,-4.005,297.6618484293783
2025-04-16 14:24:16,50.01755443333333,-4.002684416666667,4.9999841248,298.1,186.95213817776158,-0.46709601982092863,0.5692523313378288,0.9612918956852601,84.7,50.01833333333333,-4.005,297.6329039801791
2025-04-16 14:24:20,50.01759848333333,-4.00281305,4.9999841248,298.4,176.5263510963224,-0.7921411389227728,0.4604622290892986,0.15551891421291297,84.7,50.01833333333333,-4.005,297.6078588610772
2025-04-16 14:24:24,50.01764158333334,-4.002940266666666,4.9999841248,296.3,166.23939533837606,1.2958130728680999,0.3987899987455805,3.1093741116864244,84.7,50.01833333333333,-4.005,297.5958130728681
2025-04-16 14:24:25,50.0176575,-4.002991533333334,4.9999841248,295.6,162.16881858059034,2.0411437691082597,0.5173730996809237,4.5836244523209935,84.7,50.01833333333333,-4.005,297.6411437691083
2025-04-16 14:24:27,50.01767161666667,-4.003036783333333,4.9999841248,296.4,158.57253919942826,1.2806672381221915,0.6153238565944789,3.730204384964501,84.7,50.01833333333333,-4.005,297.68066723812217
