Time,Lat,Lon,Speed (knots),Heading (deg),Distance to WP (m),Heading Error (deg),XTE (m),RZ Thrust,Forward Thrust,WP Lat,WP Lon,Bearing to WP,Wind Speed (knots),Wind Angle (deg)
2025-04-19 17:56:44,50.016877183333335,-4.0,2.9999904748799997,0.0,392.6629311794092,-65.61617589719685,-1.9726102493072601,-50.0,20.0,50.01833333333333,-4.005,294.38382410280315,,
2025-04-19 17:56:46,50.01689711666667,-4.0,2.9999904748799997,0.0,391.7520492733446,-65.9117644181149,-3.9890562819644053,-50.0,20.0,50.01833333333333,-4.005,294.0882355818851,,
2025-04-19 17:56:47,50.01691948333333,-4.0,2.9999904748799997,0.0,390.74244739854765,-66.2450670440711,-6.251657097384337,-50.0,20.0,50.01833333333333,-4.005,293.7549329559289,,
2025-04-19 17:56:49,50.016939,-4.0,2.9999904748799997,0.0,389.87234579450796,-66.53730148260797,-8.225953338497128,-50.0,20.0,50.01833333333333,-4.005,293.462698517392,,
2025-04-19 17:56:50,50.016961816666665,-4.0,2.9999904748799997,0.0,388.8680439195405,-66.88059610412233,-10.534075929072475,-50.0,20.0,50.01833333333333,-4.005,293.11940389587767,,
2025-04-19 17:56:52,50.01698135,-4.0,2.9999904748799997,0.0,388.0194062363259,-67.17589340131167,-12.510058161990795,-50.0,20.0,50.01833333333333,-4.005,292.82410659868833,,
2025-04-19 17:56:53,50.017003716666665,-4.0,2.9999904748799997,0.0,387.0603897825396,-67.51560355148604,-14.772658977410726,-50.0,20.0,50.01833333333333,-4.005,292.48439644851396,,
2025-04-19 17:56:55,50.01702325,-4.0,2.9999904748799997,0.0,386.2340401918359,-67.81365136008515,-16.748641210329048,-50.0,20.0,50.01833333333333,-4.005,292.18634863991485,,
2025-04-19 17:56:56,50.01704563333333,-4.0,2.9999904748799997,0.0,385.30003150944077,-68.15674657095752,-19.01292801755451,-50.0,20.0,50.01833333333333,-4.005,291.8432534290425,,
2025-04-19 17:56:58,50.01706561666666,-4.0,2.9999904748799997,0.0,384.4778965203925,-68.46445294194865,-21.034432024909464,-50.0,20.0,50.01833333333333,-4.005,291.53554705805135,,
2025-04-19 17:57:02,50.0171132,-4.00000255,2.299992697408,352.3,382.3947210693166,-61.492700910476856,-25.771807463285583,-50.0,20.0,50.01833333333333,-4.005,290.80729908952316,2.45,2.7
2025-04-19 17:57:03,50.01712693333333,-4.0000064166666665,2.099993332416,347.0,381.59543502067174,-56.39252606074882,-27.045624476900624,-50.0,20.0,50.01833333333333,-4.005,290.6074739392512,,
2025-04-19 17:57:05,50.01714183333333,-4.0000132,1.9999936499200002,340.3,380.5599948718482,-49.90056368657605,-28.350383231497332,-50.0,100.0,50.01833333333333,-4.005,290.39943631342396,2.07,3.6
2025-04-19 17:57:06,50.017155,-4.0000222,2.6999914273920003,331.1,379.4474549065509,-40.87412689099426,-29.413619818868817,-50.0,100.0,50.01833333333333,-4.005,290.22587310900576,,
2025-04-19 17:57:08,50.017173033333336,-4.000044466666667,3.3999892048639997,312.4,377.2612807170154,-22.37659680455596,-30.573086943053678,-50.0,100.0,50.01833333333333,-4.005,290.023403195444,3.09,3.7
2025-04-19 17:57:09,50.01718593333333,-4.000074183333333,3.7999879348479997,295.9,374.7729737802046,-5.971620255405583,-30.990847369552867,40.0,80.0,50.01833333333333,-4.005,289.9283797445944,,
2025-04-19 17:57:11,50.017195916666665,-4.000118483333333,4.299986347328,287.3,371.41518327238197,2.633784864331176,-30.678170874882007,20.0,60.0,50.01833333333333,-4.005,289.9337848643312,4.03,1.9
2025-04-19 17:57:12,50.017205966666666,-4.000156733333333,3.8999876173440002,298.7,368.4617083561114,-8.78473981165547,-30.552862326207123,10.0,80.0,50.01833333333333,-4.005,289.9152601883445,,
2025-04-19 17:57:14,50.01722158333333,-4.000196033333333,4.199986664832,303.8,365.22718583442025,-13.990965339546733,-30.959327030478658,-50.0,80.0,50.01833333333333,-4.005,289.8090346604533,4.08,358.0
2025-04-19 17:57:15,50.017239733333334,-4.000236516666667,4.49998571232,302.2,361.8192627253487,-12.536614501315228,-31.586733811191902,-50.0,80.0,50.01833333333333,-4.005,289.66338549868476,,
2025-04-19 17:57:17,50.017252283333335,-4.000282833333333,4.199986664832,282.5,358.22942166603787,7.131234954678689,-31.47349203984509,50.0,60.0,50.01833333333333,-4.005,289.6312349546787,4.34,2.5
2025-04-19 17:57:18,50.01725701666667,-4.00032435,4.099986982336,280.2,355.2557138017359,9.512071206298003,-30.712825152591307,50.0,60.0,50.01833333333333,-4.005,289.712071206298,,
2025-04-19 17:57:20,50.01726415,-4.000363266666667,3.7999879348479997,291.4,352.3673786119164,-1.6568415421101008,-30.272564593568593,-20.0,60.0,50.01833333333333,-4.005,289.7431584578899,3.95,358.8
2025-04-19 17:57:21,50.01727605,-4.0004018,3.699988252352,298.2,349.3258000193412,-8.50866102462129,-30.32594214526374,15.0,80.0,50.01833333333333,-4.005,289.6913389753787,,
2025-04-19 17:57:23,50.01728735,-4.000436283333333,4.199986664832,296.5,346.5798037492291,-6.867083511738258,-30.439537570028204,30.0,80.0,50.01833333333333,-4.005,289.63291648826174,3.97,359.1
2025-04-19 17:57:25,50.017316,-4.00050675,4.49998571232,310.0,340.7633548214419,-20.587460086483873,-31.2339605905668,-50.0,100.0,50.01833333333333,-4.005,289.4125399135161,,
2025-04-19 17:57:27,50.017336566666664,-4.000539716666666,4.599985394816,313.9,337.7811941199896,-24.72081528264465,-32.33024777314135,-50.0,100.0,50.01833333333333,-4.005,289.1791847173553,4.55,358.3
2025-04-19 17:57:28,50.01735661666667,-4.000580916666666,4.599985394816,299.2,334.2664651668443,-10.216237567124779,-33.1284613749012,-50.0,80.0,50.01833333333333,-4.005,288.9837624328752,,
2025-04-19 17:57:31,50.01736945,-4.000665883333333,4.399986029824,269.4,328.055316985867,19.693053330673422,-31.889977856764503,50.0,60.0,50.01833333333333,-4.005,289.0930533306734,,
2025-04-19 17:57:35,50.01736656666667,-4.000779133333333,3.699988252352,283.2,320.5188859165996,6.420861161111077,-28.21719953376432,50.0,60.0,50.01833333333333,-4.005,289.62086116111107,,
2025-04-19 17:57:38,50.017385,-4.000841,3.599988569856,306.5,315.6618508092607,-16.960296944049674,-28.23486441003001,-50.0,80.0,50.01833333333333,-4.005,289.5397030559503,3.62,357.2
2025-04-19 17:57:39,50.017403333333334,-4.000873666666667,3.9999872998400003,312.0,312.7793049696099,-22.669484580750407,-29.11418527103629,-50.0,100.0,50.01833333333333,-4.005,289.3305154192496,,
2025-04-19 17:57:41,50.01741845,-4.00090675,4.199986664832,299.4,309.9903141631676,-10.218223178616086,-29.65567007216512,5.0,80.0,50.01833333333333,-4.005,289.1817768213839,4.04,1.1
2025-04-19 17:57:42,50.017430366666666,-4.00095285,4.399986029824,286.4,306.44009206284244,2.7500556172490747,-29.484829244609625,35.0,60.0,50.01833333333333,-4.005,289.15005561724905,,
2025-04-19 17:57:45,50.017449316666664,-4.001031233333333,3.7999879348479997,300.8,300.45171245303345,-11.679284945500228,-29.061651422632504,-10.0,80.0,50.01833333333333,-4.005,289.1207150544998,,
2025-04-19 17:57:48,50.01747628333333,-4.00109465,4.399986029824,302.4,295.1856334922413,-13.541458947014519,-29.89626846718984,-30.0,80.0,50.01833333333333,-4.005,288.85854105298546,4.29,359.9
2025-04-19 17:57:49,50.01749291666667,-4.001140966666667,4.599985394816,295.1,291.4527960264958,-6.375440585828414,-30.196094654388745,50.0,80.0,50.01833333333333,-4.005,288.7245594141716,,
