Time,Lat,Lon,Speed (knots),Heading (deg),Distance to WP (m),Heading Error (deg),XTE (m),RZ Thrust,Forward Thrust,WP Lat,WP Lon,Bearing to WP,Wind Speed (knots),Wind Angle (deg)
2025-04-20 12:34:59,50.01666531666667,-4.00000005,0.099999682496,356.2,402.9696655733909,-58.76024845791261,-0.0428081874616919,-100.1339896267551,86.129442,50.01833333333333,-4.005,297.4397515420874,,
2025-04-20 12:35:00,50.01666733333333,-3.999999766666667,0.899997142464,3.5,402.88425580394863,-66.08991081683502,-0.25137963448387024,-100.75385595158902,100.0,50.01833333333333,-4.005,297.410089183165,,
2025-04-20 12:35:02,50.016678866666666,-4.000004233333334,2.099993332416,332.1,402.0108055933565,-34.83139190564867,-1.243533824253769,-51.09240802196579,100.0,50.01833333333333,-4.005,297.26860809435135,,
2025-04-20 12:35:03,50.01669125,-4.000020966666667,2.899990792384,308.4,400.31588062086075,-11.22828994638678,-1.9152746973306445,-7.674754152006696,100.0,50.01833333333333,-4.005,297.1717100536132,,
2025-04-20 12:35:05,50.01670335,-4.000056566666666,4.199986664832,292.0,397.4353357934333,5.166571845253316,-1.9370600959911364,21.95028308271121,100.0,50.01833333333333,-4.005,297.1665718452533,,
2025-04-20 12:35:06,50.01671375,-4.000099316666667,4.899984442304,291.9,394.1863490303626,5.31976228400373,-1.5551896051801122,4.126779489176817,100.0,50.01833333333333,-4.005,297.2197622840037,,
2025-04-20 12:35:09,50.01674555,-4.000191983333333,5.599982219776,301.2,386.6727780786408,-3.9975070913953346,-1.641904593457762,-29.410987058075527,100.0,50.01833333333333,-4.005,297.20249290860465,,
2025-04-20 12:35:12,50.01677908333333,-4.00028765,4.9999841248,290.5,378.88021626030223,6.673407342282758,-1.800960519538779,18.84040873472996,100.0,50.01833333333333,-4.005,297.17340734228276,,
2025-04-20 12:35:13,50.0167908,-4.0003427333333335,5.199983489792,288.6,374.77988450061923,8.671061705200827,-1.1425819982872933,15.421174232481315,100.0,50.01833333333333,-4.005,297.27106170520085,,
2025-04-20 12:35:15,50.016805416666664,-4.0003983,5.299983172288,295.3,370.50164455899204,2.029000075133638,-0.7547672224146535,-9.509476734469967,100.0,50.01833333333333,-4.005,297.32900007513365,,
2025-04-20 12:35:17,50.01682711666667,-4.000459816666667,5.49998253728,299.6,365.48351518670626,-2.2907765586668347,-0.8705811982940499,-17.42233687532406,100.0,50.01833333333333,-4.005,297.3092234413332,,
2025-04-20 12:35:18,50.01684578333333,-4.00051685,5.3999828547840005,293.0,360.9052788598075,4.313199085663825,-0.8345243616709488,11.184097456348733,100.0,50.01833333333333,-4.005,297.3131990856638,,
2025-04-20 12:35:21,50.016868583333334,-4.0006113333333335,5.49998253728,293.9,353.7367944559213,3.55015304155836,0.0277794962449424,3.340299995157694,100.0,50.01833333333333,-4.005,297.45015304155834,,
2025-04-20 12:35:23,50.01688725,-4.00066815,5.599982219776,298.3,349.17239092958454,-0.8450608484699274,0.056693632109688794,-11.75115364865756,100.0,50.01833333333333,-4.005,297.4549391515301,,
2025-04-20 12:35:24,50.01690721666667,-4.0007258,5.599982219776,297.1,344.48838173605424,0.3430660466248696,-0.015350204787961716,-2.555088575611232,100.0,50.01833333333333,-4.005,297.4430660466249,,
2025-04-20 12:35:26,50.0169243,-4.0007830166666665,5.699981902272,293.7,339.9798724469046,3.776470551807222,0.18317148250903834,8.827916479581551,100.0,50.01833333333333,-4.005,297.4764705518072,,
2025-04-20 12:35:27,50.01693898333333,-4.000836016666667,5.699981902272,293.7,335.86241670815633,3.827432530368185,0.47978658563682647,5.7761040416647935,100.0,50.01833333333333,-4.005,297.5274325303682,,
2025-04-20 12:35:29,50.016957133333335,-4.000895366666667,5.699981902272,297.0,331.1639931571898,0.5568580924065714,0.6432580194878019,-5.426588019681385,100.0,50.01833333333333,-4.005,297.55685809240657,,
2025-04-20 12:35:30,50.0169768,-4.0009527333333335,5.699981902272,298.3,326.51328295544823,-0.7506542523005351,0.59151139679243,-6.374157863703996,100.0,50.01833333333333,-4.005,297.5493457476995,,
2025-04-20 12:35:34,50.01701825,-4.001092266666666,5.699981902272,291.2,315.53053915174866,6.444608791899441,1.09647237192745,22.21128636063411,100.0,50.01833333333333,-4.005,297.64460879189943,,
2025-04-20 12:35:39,50.017073833333335,-4.0012592,5.099983807296,310.7,302.0820974412497,-13.044306526794117,1.1084466923259888,-55.359157089739895,100.0,50.01833333333333,-4.005,297.6556934732059,,
2025-04-20 12:35:41,50.01709955,-4.0013022,4.899984442304,312.1,298.0310188578625,-14.657363325897279,-0.0146088676907231,-41.549368362346975,100.0,50.01833333333333,-4.005,297.44263667410274,,
2025-04-20 12:35:42,50.01711606666667,-4.001340316666667,4.599985394816,298.9,294.7642493295858,-1.5303262198779066,-0.38976139944026644,6.008798638654863,100.0,50.01833333333333,-4.005,297.36967378012207,,
2025-04-20 12:35:46,50.017153416666666,-4.001480383333333,5.599982219776,293.9,283.9569168139468,3.6539108944263603,0.5378297419244403,11.702590794217297,100.0,50.01833333333333,-4.005,297.55391089442634,,
2025-04-20 12:35:50,50.0172038,-4.0016179,5.49998253728,306.9,272.6420106227555,-9.434945755702756,0.09376475770854005,-42.728401812500614,100.0,50.01833333333333,-4.005,297.4650542442972,,
2025-04-20 12:35:53,50.017243283333336,-4.001710583333334,4.599985394816,290.2,264.73386428493757,7.082688722255455,-0.7514544122416354,28.714956430335658,100.0,50.01833333333333,-4.005,297.28268872225544,,
