Time,Lat,Lon,Speed (knots),Heading (deg),Distance to WP (m),Heading Error (deg),XTE (m),RZ Thrust,Forward Thrust,WP Lat,WP Lon,Bearing to WP,Wind Speed (knots),Wind Angle (deg)
2025-04-19 20:36:02,50.017665683333334,-4.0,0.9999968249600001,0.0,365.2809667037807,-78.25833734656055,-2.0574849188175803,0.0,20.0,50.01833333333333,-4.005,281.74166265343945,,
2025-04-19 20:36:05,50.01767935,-4.0,0.9999968249600001,0.0,364.97440928410595,-78.49217327456887,-3.545260609737444,0.0,20.0,50.01833333333333,-4.005,281.50782672543113,,
2025-04-19 20:36:08,50.01769401666667,-4.0,1.099996507456,0.0,364.6521951454452,-78.74355196423534,-5.141897936295282,0.0,20.0,50.01833333333333,-4.005,281.25644803576466,,
2025-04-19 20:36:09,50.01770331666667,-4.0,1.099996507456,0.0,364.45152385771945,-78.90317729034018,-6.154311150513078,0.0,20.0,50.01833333333333,-4.005,281.0968227096598,,
2025-04-19 20:36:11,50.0177106,-4.0,1.099996507456,0.0,364.29634441390976,-79.02831057311795,-6.9471867319327485,0.0,20.0,50.01833333333333,-4.005,280.97168942688205,,
2025-04-19 20:36:13,50.01771995,-4.0,1.099996507456,0.0,364.09968198576104,-79.18910609802958,-7.965043027623039,0.0,20.0,50.01833333333333,-4.005,280.8108939019704,,
2025-04-19 20:36:16,50.01773585,-4.0,1.199996189952,0.0,363.7718448224504,-79.46293941407282,-9.695943038753185,0.0,20.0,50.01833333333333,-4.005,280.5370605859272,,
2025-04-19 20:36:17,50.017745616666666,-4.0,1.199996189952,0.0,363.574594452943,-79.63138563417937,-10.759158349292633,0.0,20.0,50.01833333333333,-4.005,280.36861436582063,,
2025-04-19 20:36:19,50.01775321666667,-4.0,1.199996189952,0.0,363.4232788810554,-79.7625888836742,-11.58650678261647,0.0,20.0,50.01833333333333,-4.005,280.2374111163258,,
2025-04-19 20:36:21,50.017763083333335,-4.0,1.199996189952,0.0,363.22967983341005,-79.9330847747247,-12.660608256874413,0.0,20.0,50.01833333333333,-4.005,280.0669152252753,,
2025-04-19 20:36:24,50.017779366666666,-4.0,1.199996189952,0.0,362.91721996294075,-80.21485367057892,-14.433238561356383,0.0,20.0,50.01833333333333,-4.005,279.7851463294211,,
2025-04-19 20:36:27,50.01779571666667,-4.0,1.199996189952,0.0,362.6123269769806,-80.4982578682633,-16.213126308833022,0.0,20.0,50.01833333333333,-4.005,279.5017421317367,,
2025-04-19 20:36:30,50.01781235,-4.0,1.199996189952,0.0,362.31126944942116,-80.78705549059015,-18.02385818594298,0.0,20.0,50.01833333333333,-4.005,279.21294450940985,,
2025-04-19 20:36:32,50.017823183333334,-4.0,1.199996189952,0.0,362.1201466269627,-80.97540532730346,-19.203192575115075,0.0,20.0,50.01833333333333,-4.005,279.02459467269654,,
2025-04-19 20:36:35,50.01783985,-4.0,1.199996189952,0.0,361.833762936501,-81.2655574283184,-21.017553173722373,0.0,20.0,50.01833333333333,-4.005,278.7344425716816,,
2025-04-19 20:36:38,50.01785636666666,-4.0,1.199996189952,0.0,361.55912540697653,-81.55354431089398,-22.815584526365164,0.0,20.0,50.01833333333333,-4.005,278.446455689106,,
2025-04-19 20:36:41,50.01787306666667,-4.0,1.199996189952,0.0,361.2907405244101,-81.8451655008667,-24.633573846469798,0.0,20.0,50.01833333333333,-4.005,278.1548344991333,,
2025-04-19 20:36:44,50.017889333333336,-4.0,1.199996189952,0.0,361.0383310919036,-82.1296293598898,-26.404389790976605,0.0,20.0,50.01833333333333,-4.005,277.8703706401102,,
