Time,Lat,Lon,Speed (knots),Heading (deg),Distance to WP (m),Heading Error (deg),XTE (m),RZ Thrust,Forward Thrust,WP Lat,WP Lon,Bearing to WP
2025-04-15 22:44:16,50.01631471666666,-4.00000765,0.099999682496,180.7,39.182715977132425,-179.8998125103879,0.0006744849854314464,-99.89352127278606,7.0,50.016666666666666,-4.0,0.8001874896120853
2025-04-15 22:44:19,50.01631255,-4.000008066666667,0.399998729984,176.1,39.424309777723956,-175.2613972950288,0.027111732701015953,-99.91883295440306,7.0,50.016666666666666,-4.0,0.8386027049712084
2025-04-15 22:44:20,50.01630915,-4.0000061,0.599998094976,146.8,39.80096510326035,-146.17186112589087,-0.11883050814644001,-100.35525606925384,7.0,50.016666666666666,-4.0,0.6281388741091405
2025-04-15 22:44:22,50.01630573333333,-4.00000065,0.699997777472,121.3,40.17894177829955,-121.23369814196342,-0.5139389982883877,-101.5240911119316,7.0,50.016666666666666,-4.0,0.0663018580365815
2025-04-15 22:44:23,50.01630383333333,-3.9999933333333333,0.799997459968,104.4,40.39323687689848,-105.07642696720072,-1.0402031551112336,-103.07537976077015,7.0,50.016666666666666,-4.0,359.3235730327993
2025-04-15 22:44:25,50.01630335,-3.9999830000000003,0.899997142464,83.3,40.46250281502617,-85.0221553059672,-1.7800303349889397,-105.2524629603267,7.0,50.016666666666666,-4.0,358.2778446940328
2025-04-15 22:44:26,50.016304866666665,-3.99997315,1.099996507456,70.2,40.3211586808811,-72.93014922568045,-2.4821823534205993,-107.31164792990351,7.0,50.016666666666666,-4.0,357.26985077431954
2025-04-15 22:44:28,50.01630888333333,-3.9999623,1.099996507456,50.3,39.919447795291724,-54.173454245569815,-3.2519761169760417,-90.82904806956887,7.0,50.016666666666666,-4.0,356.1265457544302
2025-04-15 22:44:29,50.01631423333333,-3.9999540666666666,1.199996189952,39.1,39.37003939715215,-43.887163554393965,-3.8325462911262496,-77.09636556911373,7.0,50.016666666666666,-4.0,355.21283644560606
2025-04-15 22:44:31,50.016321516666665,-3.99994745,1.099996507456,23.3,38.60535640906503,-28.887589675510924,-4.294484793752029,-55.94374324465464,7.0,50.016666666666666,-4.0,354.4124103244891
2025-04-15 22:44:32,50.01632823333333,-3.9999438,1.099996507456,15.0,37.888094730939,-21.090634262599565,-4.545116636768377,-44.97434293584064,7.0,50.016666666666666,-4.0,353.90936573740044
2025-04-15 22:44:34,50.01633556666667,-3.999941833333333,0.9999968249600001,5.9,37.091977357147144,-12.340504807268871,-4.674392989468724,-32.22178017785506,7.0,50.016666666666666,-4.0,353.5594951927311
2025-04-15 22:44:35,50.016341733333334,-3.9999412166666666,0.899997142464,1.3,36.41498798078313,-7.9306270067998526,-4.708924057405679,-25.704229112337035,39.158056314330295,50.016666666666666,-4.0,353.36937299320016
2025-04-15 22:44:37,50.016349133333335,-3.999941616666667,1.199996189952,355.2,35.59349245187289,-1.9379924451821466,-4.668824490364906,-16.594160541844182,84.7,50.016666666666666,-4.0,353.26200755481784
2025-04-15 22:44:38,50.01636043333333,-3.9999445166666665,2.399992379904,346.5,34.31998163604999,6.859528132438186,-4.443860427235367,-2.729324719629833,55.802932821910595,50.016666666666666,-4.0,353.3595281324382
2025-04-15 22:44:40,50.01638031666667,-3.9999541499999998,2.9999904748799997,340.7,32.04460913232392,13.425698670200632,-3.7239769168348102,9.251301368746875,7.0,50.016666666666666,-4.0,354.1256986702006
2025-04-15 22:44:41,50.0163976,-3.999964,2.599991744896,339.3,30.06285414064702,15.78622192395079,-2.9926337154683798,14.941391786514282,7.0,50.016666666666666,-4.0,355.0862219239508
2025-04-15 22:44:43,50.0164138,-3.9999735333333333,2.099993332416,339.4,28.212579318575937,16.752366807398232,-2.2856217547219315,18.458053891630804,7.0,50.016666666666666,-4.0,356.1523668073982
2025-04-15 22:44:44,50.01642596666667,-3.999980616666667,1.8999939674239998,339.7,26.830449653488934,17.33786578002099,-1.760105142201504,20.872413529886543,7.0,50.016666666666666,-4.0,357.037865780021
2025-04-15 22:44:46,50.01643805,-3.9999874833333333,1.599994919936,340.3,25.465234817174213,17.68515679486768,-1.2502146927265232,22.885258604588124,7.0,50.016666666666666,-4.0,357.9851567948677
2025-04-15 22:44:47,50.0164476,-3.9999926833333332,1.4999952374399999,341.2,24.392005138205423,17.570552932002556,-0.8634637258202861,23.842830969493733,7.0,50.016666666666666,-4.0,358.77055293200254
2025-04-15 22:44:49,50.01645741666667,-3.9999976999999998,1.299995872448,342.5,23.294184429219406,17.095335900143994,-0.4894113506676066,24.224846496696138,7.0,50.016666666666666,-4.0,359.595335900144
2025-04-15 22:44:50,50.016465366666665,-4.000001416666667,1.199996189952,344.2,22.40884261760479,16.05909585732269,-0.21123800759128272,23.4827694491617,7.0,50.016666666666666,-4.0,0.25909585732267715
2025-04-15 22:44:52,50.01647371666667,-4.0000049,1.099996507456,345.9,21.481955281668757,15.034872280086063,0.05086759585770665,22.71338919764537,7.0,50.016666666666666,-4.0,0.9348722800860401
2025-04-15 22:44:53,50.01648061666667,-4.0000074,0.9999968249600001,347.8,20.71775426357796,13.664020109359853,0.24039025948003262,21.20995342851655,7.0,50.016666666666666,-4.0,1.4640201093598648
2025-04-15 22:44:55,50.01648801666666,-4.0000097,0.9999968249600001,349.5,19.899327019455733,12.498168568530957,0.4163845740262473,19.975851915761314,7.0,50.016666666666666,-4.0,1.9981685685309571
2025-04-15 22:44:56,50.016494216666665,-4.000011333333333,0.899997142464,351.4,19.2141556028555,11.018109885479475,0.5428332540720977,18.124980639720405,7.0,50.016666666666666,-4.0,2.4181098854794527
2025-04-15 22:44:58,50.01650093333333,-4.000012766666667,0.899997142464,352.8,18.47193713640215,10.03369354552325,0.6557794638268224,16.978246446049056,7.0,50.016666666666666,-4.0,2.8336935455232606
2025-04-15 22:44:59,50.016506633333336,-4.000013783333333,0.899997142464,354.3,17.842090211749863,8.867674391757703,0.7373455925935962,15.467458605291188,24.5963399520853,50.016666666666666,-4.0,3.167674391757714
2025-04-15 22:45:01,50.01651318333333,-4.0000146333333335,0.899997142464,356.0,17.117719303286073,7.505735322638088,0.8083109436079097,13.631779993006079,45.76087308620411,50.016666666666666,-4.0,3.5057353226380883
2025-04-15 22:45:02,50.01652038333334,-4.000015116666667,1.299995872448,359.3,16.320046618328355,4.498950540889211,0.8540602620880989,9.254748058376391,84.7,50.016666666666666,-4.0,3.798950540889223
2025-04-15 22:45:04,50.01653425,-4.00001425,2.599991744896,5.1,14.77575609823531,-1.144321797926045,0.8136042695495013,0.6672319169457226,5.9,50.016666666666666,-4.0,3.9556782020739547
2025-04-15 22:45:05,50.016551166666666,-4.000011166666667,2.399992379904,7.7,12.882188117089713,-4.145133255795042,0.6193402084245203,-4.411396373083306,5.9,50.016666666666666,-4.0,3.5548667442049577
2025-04-15 22:45:07,50.01656765,-4.0000075,1.9999936499200002,8.5,11.035532588910057,-5.71355860631877,0.38268122923642234,-7.458950850374821,5.9,50.016666666666666,-4.0,2.78644139368123
2025-04-15 22:45:08,50.016579883333335,-4.00000465,1.799994284928,8.5,9.666400700547012,-6.528101133729251,0.19783407978515985,-9.221186780972268,5.9,50.016666666666666,-4.0,1.9718988662707488
2025-04-15 22:45:11,50.01660045,-3.999999916666667,1.399995554944,8.3,46.39464297484449,-11.253215796240625,0.4443010593017254,-15.570850770619032,7.0,50.01701666666666,-4.0000333333333336,357.0467842037594
2025-04-15 22:45:13,50.01661105,-3.9999975,1.299995872448,8.2,45.225731939431455,-11.448941916122635,0.19968332264369604,-16.598203412657995,7.0,50.01701666666666,-4.0000333333333336,356.75105808387735
2025-04-15 22:45:14,50.01662003333333,-3.9999955166666665,1.199996189952,7.9,44.23580397367184,-11.405806384337723,-0.0030031827793666373,-17.12635171633021,7.0,50.01701666666666,-4.0000333333333336,356.49419361566225
2025-04-15 22:45:17,50.016634466666666,-3.9999926,1.099996507456,6.8,42.64595840958822,-10.7175820089642,-0.309384489679469,-17.00191560906482,7.0,50.01701666666666,-4.0000333333333336,356.0824179910358
2025-04-15 22:45:19,50.01664208333333,-3.99999125,0.9999968249600001,5.9,41.80693827469458,-10.029004116499493,-0.45756039454228853,-16.391261359858152,7.0,50.01701666666666,-4.0000333333333336,355.8709958835005
2025-04-15 22:45:20,50.01664903333333,-3.9999902,0.899997142464,5.1,41.04089160479142,-9.411354452716807,-0.5797842671028541,-15.822581697235616,16.147551804780818,50.01701666666666,-4.0000333333333336,355.6886455472832
2025-04-15 22:45:23,50.0166613,-3.999988833333333,0.9999968249600001,2.6,39.68709027843341,-7.200288227847807,-0.7607685272501769,-13.041976873249556,50.50752093924508,50.01701666666666,-4.0000333333333336,355.3997117721522
2025-04-15 22:45:25,50.016669566666664,-3.9999886166666667,1.399995554944,359.4,38.771159486015975,-4.132188955096012,-0.8324482670225407,-8.642198092546721,84.7,50.01701666666666,-4.0000333333333336,355.26781104490397
2025-04-15 22:45:26,50.01668425,-3.9999900833333335,2.6999914273920003,353.9,37.13354752458356,1.3210672156462806,-0.8275751779830648,-0.4446368658156201,84.7,50.01701666666666,-4.0000333333333336,355.22106721564626
