Time,Lat,Lon,Speed (knots),Heading (deg),Distance to WP (m),Heading Error (deg),XTE (m),RZ Thrust,Forward Thrust,WP Lat,WP Lon,Bearing to WP,Wind Speed (knots),Wind Angle (deg)
2025-04-20 14:00:00,50.016664866666666,-4.0,0.0,0.0,402.9959259682169,-62.554161938473726,-0.0,-100.0,83.3,50.01833333333333,-4.005,297.4458380615263,,
2025-04-20 14:00:02,50.01666705,-3.99999975,0.9999968249600001,358.4,402.89983493840856,-60.98600706946047,-0.2239379421259877,-100.7479527267008,100.0,50.01833333333333,-4.005,297.4139929305395,,
2025-04-20 14:00:03,50.01667805,-4.000005766666667,2.199993014912,327.0,401.9549884997408,-29.712711597350506,-1.11230516610243,-34.725344772169144,100.0,50.01833333333333,-4.005,297.2872884026495,,
2025-04-20 14:00:05,50.016691433333335,-4.000028583333333,3.199989839872,302.0,399.82193287926816,-4.795244272604236,-1.6822932272217868,10.75729178974311,100.0,50.01833333333333,-4.005,297.20475572739576,,
2025-04-20 14:00:08,50.016711816666664,-4.000099716666667,4.9999841248,293.7,394.25940018835894,3.549476806811356,-1.3510047738329245,10.008530769737444,100.0,50.01833333333333,-4.005,297.24947680681134,4.49,0.8
2025-04-20 14:00:09,50.016728916666665,-4.000152666666667,5.299983172288,299.2,390.02065030714783,-1.944414252145748,-1.294785870980325,-19.56981580713944,100.0,50.01833333333333,-4.005,297.25558574785424,,
2025-04-20 14:00:12,50.016764816666665,-4.0002539,5.199983489792,292.8,381.7533106521049,4.420015671796193,-1.5041376233536539,8.600270345605903,100.0,50.01833333333333,-4.005,297.2200156717962,,
2025-04-20 14:00:14,50.016780133333334,-4.000320016666667,5.49998253728,289.1,376.76839091790987,8.218356189216308,-0.8376828593521439,16.34526993256236,100.0,50.01833333333333,-4.005,297.31835618921633,,
2025-04-20 14:00:17,50.0168096,-4.0004227,5.299983172288,299.5,368.73753006833283,-2.110796748969335,-0.3636701306849392,-23.08924745874711,100.0,50.01833333333333,-4.005,297.38920325103066,,
2025-04-20 14:00:20,50.016844166666665,-4.000513883333333,4.9999841248,292.2,361.1764091076247,5.123121097819478,-0.7726103064372513,13.183532985362692,100.0,50.01833333333333,-4.005,297.32312109781947,,
2025-04-20 14:00:24,50.0168832,-4.0006534,5.3999828547840005,299.3,350.31649820510233,-1.8591758162241945,-0.02945088559701192,-17.22888210874241,100.0,50.01833333333333,-4.005,297.4408241837758,,
2025-04-20 14:00:25,50.0169045,-4.000707216666667,5.3999828547840005,301.0,345.80760379534644,-3.613953294658529,-0.3595885407961594,-16.36900511267657,100.0,50.01833333333333,-4.005,297.38604670534147,,
2025-04-20 14:00:27,50.01692255,-4.0007613,5.299983172288,292.7,341.4483506614763,4.685224124660692,-0.35986043841427634,14.855374448489766,100.0,50.01833333333333,-4.005,297.3852241246607,,
2025-04-20 14:00:31,50.01696113333333,-4.000901266666666,5.299983172288,300.1,330.58390846892775,-2.5777269036863686,0.442590323839155,-17.992256987890205,100.0,50.01833333333333,-4.005,297.52227309631365,,
2025-04-20 14:00:33,50.01698705,-4.000964466666667,5.3999828547840005,302.2,325.2420264429818,-4.760495996472514,-0.034304261881923995,-18.813542357613283,100.0,50.01833333333333,-4.005,297.4395040035275,,
2025-04-20 14:00:37,50.017025333333336,-4.001109966666666,5.199983489792,282.5,314.0431599917162,15.124332926098361,0.9801977389865572,56.77013762587638,100.0,50.01833333333333,-4.005,297.62433292609836,,
2025-04-20 14:00:39,50.01703273333333,-4.001174066666667,4.799984759808,283.6,309.60197656045807,14.282649326578735,2.3622755892365697,33.31108416147031,100.0,50.01833333333333,-4.005,297.88264932657876,,
2025-04-20 14:00:40,50.01704491666667,-4.0012255833333334,4.699985077312,298.4,305.7110021488898,-0.4190853022579404,2.8569712387511186,-15.730094325540893,100.0,50.01833333333333,-4.005,297.98091469774204,,
2025-04-20 14:00:42,50.017069533333334,-4.00128435,5.199983489792,300.3,300.7134753348446,-2.4044464899973264,2.362355917914771,-6.21285726653084,100.0,50.01833333333333,-4.005,297.8955535100027,,
2025-04-20 14:00:44,50.01708586666667,-4.001335616666666,5.3999828547840005,294.0,296.62185573470964,3.916517521637388,2.4388222439791716,18.947082641416323,100.0,50.01833333333333,-4.005,297.9165175216374,,
2025-04-20 14:00:46,50.01710175,-4.001391916666667,5.3999828547840005,294.8,292.2357544864282,3.179812849578582,2.725675489487044,9.6004701883605,100.0,50.01833333333333,-4.005,297.9798128495786,5.42,0.3
2025-04-20 14:00:48,50.01713481666667,-4.0014808833333335,5.49998253728,303.6,284.889027878708,-5.673572047942287,2.3918483397046852,-21.439819430647034,100.0,50.01833333333333,-4.005,297.92642795205774,,
2025-04-20 14:00:51,50.017173666666665,-4.00157065,5.299983172288,298.3,277.19155351748583,-0.5418914328154756,1.5130458504217732,4.741404626800602,100.0,50.01833333333333,-4.005,297.75810856718454,,
2025-04-20 14:00:53,50.01718876666666,-4.001626433333334,5.3999828547840005,291.5,272.87797226897175,6.335938517242653,1.8602537489869981,24.181305424795447,100.0,50.01833333333333,-4.005,297.83593851724265,5.33,1.3
2025-04-20 14:00:54,50.01720525,-4.0016851,5.299983172288,298.1,268.3105763531852,-0.19217102408708797,2.1658519189762138,-6.126767684264324,100.0,50.01833333333333,-4.005,297.90782897591293,,
2025-04-20 14:00:56,50.01722663333334,-4.001737233333333,5.3999828547840005,302.8,263.90130945137514,-4.9699720362835365,1.7719882930810058,-16.082432324563285,100.0,50.01833333333333,-4.005,297.8300279637165,,
2025-04-20 14:01:02,50.0172826,-4.001959766666666,5.299983172288,278.8,246.9236997469548,19.475732543001357,3.5790189804871515,81.27217610896714,100.0,50.01833333333333,-4.005,298.27573254300137,,
2025-04-20 14:01:04,50.0172877,-4.002025266666666,4.699985077312,281.1,242.53474005448558,17.58188177414661,5.234471786472842,48.97062903037161,100.0,50.01833333333333,-4.005,298.68188177414663,,
2025-04-20 14:01:09,50.0173514,-4.00214885,4.199986664832,339.8,231.38474398503735,-41.60810040926299,3.0154930724953104,-93.20544114970217,100.0,50.01833333333333,-4.005,298.191899590737,,
2025-04-20 14:01:11,50.0173852,-4.002165366666667,4.299986347328,340.6,228.5825665707336,-43.09946878281494,0.22080927967250666,-100.6438823236485,100.0,50.01833333333333,-4.005,297.5005312171851,,
2025-04-20 14:01:15,50.01743738333333,-4.00225065,3.7999879348479997,285.3,220.5016488837098,11.593506627576232,-2.1230218660162157,82.64145635679401,100.0,50.01833333333333,-4.005,296.89350662757624,,
2025-04-20 14:01:17,50.01744285,-4.002299383333333,3.9999872998400003,279.2,217.1200040757251,17.96634022151744,-1.0565279741721572,42.18866952066026,100.0,50.01833333333333,-4.005,297.16634022151743,,
2025-04-20 14:01:21,50.017483483333336,-4.002399616666667,4.299986347328,323.4,208.67747970958138,-26.439895600526654,-1.766462581234469,-104.14210312416445,100.0,50.01833333333333,-4.005,296.9601043994733,,
2025-04-20 14:01:23,50.017515116666665,-4.0024313,4.399986029824,325.0,205.0718719617827,-28.629800458909017,-3.847107542613094,-82.50719612421875,100.0,50.01833333333333,-4.005,296.370199541091,,
2025-04-20 14:01:24,50.0175355,-4.002463966666666,4.099986982336,307.3,201.97301188775407,-11.212117870133454,-4.783923068224079,-21.655930079951688,100.0,50.01833333333333,-4.005,296.08788212986656,,
2025-04-20 14:01:26,50.01755046666667,-4.0025086666666665,4.49998571232,286.7,198.3687847475836,9.36176056895141,-4.788919452428899,28.39283121164382,100.0,50.01833333333333,-4.005,296.0617605689514,,
2025-04-20 14:01:29,50.017571,-4.002606916666666,4.699985077312,299.2,191.05423660384452,-2.828166483696748,-3.5785134498090745,-35.6150701183098,100.0,50.01833333333333,-4.005,296.37183351630324,,
2025-04-20 14:01:31,50.01759163333333,-4.002662133333334,4.899984442304,297.7,186.49567520378173,-1.4214441399427642,-3.7966367886123167,-17.409952720717577,100.0,50.01833333333333,-4.005,296.2785558600572,,
