Time,Lat,Lon,Speed (knots),Heading (deg),Distance to WP (m),Heading Error (deg),XTE (m),Thrust
2025-03-19 22:58:21,50.0166659,-3.9999999666666666,0.199999364992,0.2,402.94503661612623,-62.76883363935832,-0.1031841794063059,-119.97811768572825
2025-03-19 22:58:25,50.01667286666667,-4.000001466666666,0.599998094976,332.0,402.49304118384566,-34.65978374268553,-0.7419872405743004,-54.20011188647864
2025-03-19 22:58:26,50.01667621666667,-4.0000055,0.699997777472,314.9,402.06554116330494,-17.588110993404086,-0.9399770963098849,-29.148060877996866
2025-03-19 22:58:28,50.016679016666664,-4.000010633333333,0.699997777472,306.6,401.59628589127055,-9.303590293447542,-1.0473682875885553,-17.031808258179204
2025-03-19 22:58:29,50.01668155,-4.000016516666666,0.699997777472,301.5,401.09298928724144,-4.211824960303829,-1.1036901543436817,-9.556545294633734
2025-03-19 22:58:33,50.016696333333336,-4.000075333333333,3.8999876173440002,286.7,396.5998309219318,10.65549607727803,-0.6252002497069731,14.176321632846907
2025-03-19 22:58:34,50.016702716666664,-4.0001115333333335,3.2999895223679996,284.5,393.973884561506,12.936723396265393,-0.062443625441983786,19.250027095545775
2025-03-19 22:58:37,50.01671113333333,-4.0001609,2.299992697408,285.4,390.40897663349597,12.153433407399746,0.7334918554233383,20.426955866476924
2025-03-19 22:58:38,50.01671486666667,-4.000181633333334,1.9999936499200002,285.9,388.9020178471363,11.70020388162925,1.0481689876120162,20.63974866234149
2025-03-19 22:58:40,50.01671821666667,-4.00019945,1.6999946024319998,286.7,387.59993386903267,10.938617584076212,1.3045647427841793,20.24573170069751
2025-03-19 22:58:41,50.01672138333333,-4.000215383333333,1.599994919936,287.7,386.4268078908672,9.97069360985256,1.5169858599398753,19.414376928768753
2025-03-19 22:58:42,50.01672441666667,-4.0002297,1.399995554944,288.8,385.36309029196445,8.896927093921533,1.6892837427628764,18.30658064183235
2025-03-19 22:58:44,50.016727466666666,-4.000243066666667,1.399995554944,290.4,384.3587450047071,7.318349366986013,1.8286170964694064,16.346275934151603
2025-03-19 22:58:45,50.01673133333333,-4.00025795,1.799994284928,294.0,383.2161211795435,3.735402388212492,1.9372690304765736,11.288339256454572
2025-03-19 22:58:47,50.016738,-4.000278616666667,2.899990792384,298.9,381.56230476773834,-1.1599414617015213,1.9599578734035126,4.0078819235892515
2025-03-19 22:58:49,50.01675985,-4.0003314,4.399986029824,304.8,377.0887066919332,-7.120059001510697,1.5414193075568952,-6.173385759158542
2025-03-19 22:58:51,50.0167875,-4.000391883333333,3.599988569856,305.1,371.828336984901,-7.530434747276843,0.8037263896318989,-8.979954289838807
2025-03-19 22:58:53,50.0168001,-4.000420583333334,3.2999895223679996,303.4,369.359486193783,-5.8759417774844,0.5050773523423546,-7.348940698616943
2025-03-19 22:58:54,50.0168121,-4.000450033333333,3.599988569856,301.1,366.87410438972023,-3.608941593507552,0.2904283821602176,-4.572132896208719
2025-03-19 22:58:57,50.016836766666664,-4.00052115,4.699985077312,296.3,361.0940359858079,1.1770985654881656,0.19800735312953124,2.3403790687067967
2025-03-19 22:58:58,50.016849783333335,-4.000563666666666,4.899984442304,295.3,357.72734831574957,2.195907796831534,0.313679374676748,4.219185583144721
2025-03-19 22:59:02,50.016887583333336,-4.0006795,4.9999841248,299.2,348.4350255644327,-1.6889335237374894,0.39793048445623636,-1.3613274116930683
2025-03-19 22:59:03,50.0169037,-4.00072285,4.9999841248,300.3,344.8561567174611,-2.8153671020938305,0.2348185225507649,-3.5431039838985585
2025-03-19 22:59:06,50.016933566666665,-4.00080495,4.9999841248,298.3,338.1120677176046,-0.8559709427019015,-0.009242144642253116,-1.3260500804101465
2025-03-19 22:59:07,50.01694856666667,-4.00084955,4.9999841248,296.9,334.51129444887385,0.5420142900296128,-0.020828234194098558,0.7513914462122927
2025-03-19 22:59:10,50.01697535,-4.000933,4.9999841248,296.7,327.83980285834684,0.7602760720648689,0.08422498445267729,1.3938958924993707
2025-03-19 22:59:14,50.01701868333333,-4.001062716666667,4.9999841248,298.4,317.3822086383712,-0.9401295832404344,0.07950800709492181,-1.177331650386296
2025-03-19 22:59:15,50.01703368333333,-4.001105533333333,4.9999841248,298.7,313.8946338889808,-1.2528286617066442,0.009132002436861283,-1.855822306677085
2025-03-19 22:59:17,50.01704935,-4.00115035,4.9999841248,298.3,310.24591308333254,-0.8658061528930148,-0.061172872343444804,-1.4814869025997792
2025-03-19 22:59:18,50.017064733333335,-4.001195416666667,4.9999841248,297.5,306.5958635388393,-0.07232144342566471,-0.09524503860651537,-0.3895843525346858
2025-03-19 22:59:19,50.01707953333333,-4.001240283333333,4.9999841248,297.0,302.98842664851117,0.43066085503977547,-0.07828166614740187,0.4172846030253873
2025-03-19 22:59:21,50.01709665,-4.001292883333333,4.9999841248,296.8,298.77122261431845,0.6386886114489698,-0.035247508330446646,0.8567440784114662
2025-03-19 22:59:22,50.01711113333333,-4.0013374,4.9999841248,296.9,295.2022551762548,0.5457182526124029,0.0014618617354511068,0.8245799477673265
2025-03-19 22:59:24,50.0171266,-4.00138435,4.9999841248,297.3,291.42837420501854,0.14959683922131717,0.0212435564219733,0.2876305957516893
2025-03-19 22:59:25,50.017141083333335,-4.001427633333333,4.9999841248,297.6,287.9377007263363,-0.15115138916922888,0.01729447931559386,-0.17622550692580927
2025-03-19 22:59:27,50.01715633333333,-4.001472833333334,4.9999841248,297.8,284.2860246169858,-0.35444710011830693,0.0007901182666867662,-0.5301468279771724
