Time,Lat,Lon,Speed (knots),Heading (deg),Distance to WP (m),Heading Error (deg),XTE (m),RZ Thrust,Forward Thrust,WP Lat,WP Lon
2025-04-15 18:03:51,50.0187706,-4.004666566666667,2.899990792384,306.7,34.941600642801085,10.256920448274002,0.549340018166376,17.050534941455073,7.0,50.019,-4.005
2025-04-15 18:03:53,50.018783383333336,-4.0046932166666664,2.299992697408,307.0,32.60325182505765,10.698232768493426,0.9343072029815118,18.802179505341453,7.0,50.019,-4.005
2025-04-15 18:03:55,50.01879806666667,-4.004723183333334,1.799994284928,307.8,29.955660144344847,10.826269189669574,1.3433080135758055,20.203602468774207,7.0,50.019,-4.005
2025-04-15 18:03:57,50.01880655,-4.0047399666666665,1.4999952374399999,308.7,28.454879299569285,10.483315750295162,1.55231472378605,20.284586355056,7.0,50.019,-4.005
2025-04-15 18:04:00,50.01881805,-4.004761516666667,1.299995872448,310.8,26.480567045578287,9.096829458963725,1.7737674187635948,18.858498057400006,21.035270207703704,50.019,-4.005
2025-04-15 18:04:03,50.01883013333333,-4.004782016666667,1.299995872448,315.2,24.508498805015396,5.293140079346188,1.8960814073734729,13.505753029945954,80.14460316696025,50.019,-4.005
2025-04-15 18:04:06,50.018854133333335,-4.0048118666666666,3.2999895223679996,326.7,21.08897183870142,-6.349042043790178,1.5793525527335521,-4.911419143051213,63.73588663950064,50.019,-4.005
2025-04-15 18:04:09,50.018897583333334,-4.0048526,3.699988252352,328.6,15.52859878235755,-11.360968207789597,0.32059140124000596,-16.175735365868096,7.0,50.019,-4.005
2025-04-15 18:04:11,50.0189194,-4.004873866666666,3.099990157376,327.3,12.723893990997345,-12.457671361009602,-0.2695199467197558,-19.50068433989561,5.9,50.019,-4.005
2025-04-15 18:04:12,50.01893836666667,-4.004893316666666,2.399992379904,326.1,10.261610387595878,-14.140265245972046,-0.7330255871765695,-23.37944754908378,5.9,50.019,-4.005
2025-04-15 18:04:14,50.018953116666665,-4.004909,1.8999939674239998,325.1,8.34291556159951,-16.376359365184783,-1.0647754575341226,-27.69879817117489,5.9,50.019,-4.005
2025-04-15 18:04:18,50.018976366666664,-4.004935333333333,1.399995554944,323.3,50.48383561178206,74.78171347451632,-5.156052533570274,84.62504454321115,7.0,50.019333333333336,-4.0045
2025-04-15 18:04:21,50.01899148333333,-4.0049518,1.299995872448,331.4,49.9244027083468,68.93741661393,-3.140239419725098,90.90946640317904,7.0,50.019333333333336,-4.0045
2025-04-15 18:04:24,50.01900801666667,-4.004958683333333,1.199996189952,358.0,48.86530783910609,44.174610539213916,-1.508533765016559,61.93167444018229,7.0,50.019333333333336,-4.0045
2025-04-15 18:04:27,50.01902308333333,-4.004954166666667,0.9999968249600001,20.5,47.41371128848152,22.746120190857255,-0.577234115112705,32.47905890515544,7.0,50.019333333333336,-4.0045
2025-04-15 18:04:30,50.019034616666666,-4.0049443,0.899997142464,34.4,45.9964422195708,9.301505322736752,-0.19441416658329636,13.404566939127793,17.854607284670877,50.019333333333336,-4.0045
2025-04-15 18:04:33,50.01904426666667,-4.0049321,0.899997142464,42.4,44.6170691620231,1.4444780554136187,-0.07725066198550422,1.9469898233667675,84.7,50.019333333333336,-4.0045
2025-04-15 18:04:36,50.019063016666664,-4.004900533333333,3.2999895223679996,49.2,41.548084392372324,-5.607272954379326,-0.25449801517979637,-9.16758933549218,75.26297828894528,50.019333333333336,-4.0045
2025-04-15 18:04:39,50.019099366666666,-4.004836466666666,4.199986664832,45.3,35.46160621727955,-2.5615423033795963,-0.7458980609206438,-6.057446356555925,84.7,50.019333333333336,-4.0045
2025-04-15 18:04:42,50.01914646666667,-4.0047705166666665,4.799984759808,38.8,28.40956775709386,4.127516270223467,-0.503845985712986,4.7280472563024,84.7,50.019333333333336,-4.0045
2025-04-15 18:04:45,50.0192003,-4.004704433333333,4.9999841248,39.5,20.811649713226252,5.136114502402677,0.2514938226241938,8.485178795649833,82.5847806326624,50.019333333333336,-4.0045
2025-04-15 18:04:48,50.01925095,-4.004632683333333,4.899984442304,45.7,13.197386066197462,0.28065702715899477,0.4690831877450723,1.8086713963796057,5.9,50.019333333333336,-4.0045
2025-04-15 18:04:51,50.019288083333336,-4.0045699,2.9999904748799997,48.3,7.097193747259917,-3.5143036155446197,0.10428839408274405,-4.9864715171419425,5.9,50.019333333333336,-4.0045
2025-04-15 18:04:55,50.01931705,-4.004519433333333,1.8999939674239998,48.1,51.92491360428491,-89.55035312643508,2.25871540545674,-93.24256839258034,7.0,50.019666666666666,-4.005
2025-04-15 18:04:58,50.0193334,-4.004493516666667,1.4999952374399999,35.5,51.85275731286396,-79.81810165775244,-0.33904335348770653,-101.14251351252476,7.0,50.019666666666666,-4.005
2025-04-15 18:05:01,50.019351533333335,-4.004482583333333,1.299995872448,5.6,50.99291901727037,-52.13189919041491,-2.3029197917461857,-85.06727992140831,7.0,50.019666666666666,-4.005
