Time,Lat,Lon,Speed (knots),Heading (deg),Distance to WP (m),Heading Error (deg),XTE (m),RZ Thrust,Forward Thrust,WP Lat,WP Lon,Bearing to WP
2025-04-15 22:31:21,50.01670323333333,-4.000209383333333,1.199996189952,242.8,80.49907529339781,24.30192876114603,-4.070583049847215,24.570051252935055,7.0,50.016666666666666,-4.001333333333333,267.10192876114604
2025-04-15 22:31:24,50.016697533333335,-4.000228316666667,0.9999968249600001,247.0,79.11644547396124,20.511259809980288,-3.436061900341865,20.732537983359393,7.0,50.016666666666666,-4.001333333333333,267.5112598099803
2025-04-15 22:31:26,50.01669473333333,-4.000239116666667,0.9999968249600001,249.1,78.33160887081901,18.61448958740064,-3.1243672998632626,18.774898875557554,7.0,50.016666666666666,-4.001333333333333,267.71448958740064
2025-04-15 22:31:27,50.0166924,-4.00024925,0.899997142464,251.2,77.59733304697022,16.684775239316536,-2.8646217997280843,16.639552119096273,7.0,50.016666666666666,-4.001333333333333,267.8847752393165
2025-04-15 22:31:29,50.01669033333334,-4.0002591,0.899997142464,252.8,76.88502218089128,15.236715715882383,-2.6345615004671252,15.140420227873111,7.0,50.016666666666666,-4.001333333333333,268.0367157158824
2025-04-15 22:31:30,50.01668851666667,-4.000268616666666,0.799997459968,254.1,76.19797663667221,14.07114710734433,-2.43233107534493,13.98465565137938,7.0,50.016666666666666,-4.001333333333333,268.1711471073443
2025-04-15 22:31:32,50.01668705,-4.0002769166666665,0.799997459968,255.1,75.5995075007665,13.18045675058491,-2.26906247528256,13.125093938931819,7.0,50.016666666666666,-4.001333333333333,268.2804567505849
2025-04-15 22:31:33,50.01668575,-4.000284733333333,0.799997459968,256.0,75.03639994785438,12.378090699687846,-2.1243471251733475,12.345826386120216,7.0,50.016666666666666,-4.001333333333333,268.37809069968785
2025-04-15 22:31:35,50.0166844,-4.0002935,0.799997459968,257.0,74.40543629687168,11.480094099964788,-1.9740658003945768,11.439163555623871,7.0,50.016666666666666,-4.001333333333333,268.4800940999648
2025-04-15 22:31:36,50.0166832,-4.000301783333334,0.699997777472,257.8,73.80968912747126,10.771547617054296,-1.8404824004154536,10.767220265296455,7.0,50.016666666666666,-4.001333333333333,268.5715476170543
2025-04-15 22:31:39,50.01668145,-4.000315116666667,0.699997777472,259.0,72.85159704021052,9.706003285670988,-1.6456732751163266,9.746230127155316,11.568708940672849,50.016666666666666,-4.001333333333333,268.706003285671
2025-04-15 22:31:42,50.01667981666667,-4.000329083333333,0.699997777472,260.6,71.84888709231352,8.232958097950984,-1.463851425100799,8.068691961791554,34.459831157841705,50.016666666666666,-4.001333333333333,268.832958097951
2025-04-15 22:31:43,50.01667903333333,-4.000337016666666,0.899997142464,262.0,71.27979785386995,6.8937399771118635,-1.3766511500045695,6.308188616274239,55.271280755681644,50.016666666666666,-4.001333333333333,268.89373997711186
2025-04-15 22:31:45,50.016678066666664,-4.00035015,1.4999952374399999,264.8,70.3385254092705,4.166594593384104,-1.2690422998016722,2.5338476986252556,84.7,50.016666666666666,-4.001333333333333,268.9665945933841
